,User,Date,Tweet,Positive,Negative,Neutral,Tweets Ago,Compound
127,CBS,Wed Jun 06 00:08:30 +0000 2018,"RT @CBSThisMorning: .@SaraBareilles and @joshgroban are hosting this Sunday's @TheTonyAwards on @CBS! 

Wednesday, they'll join us LIVE on…",0.128,0.872,0.0,28,0.3595
128,CBS,Tue Jun 05 22:23:35 +0000 2018,"RT @SU2C: SU2C telecast Co-Executive Producer Bradley Cooper sits down with Mitch Carbon, a pediatric cancer survivor who benefited from #S…",0.1,0.723,0.177,29,-0.4404
129,CBS,Tue Jun 05 22:12:28 +0000 2018,RT @StrangeAngel: About last night... The #StrangeAngel screening party was a blast! Pun intended. 🚀😏 https://t.co/m64EcNmweY,0.176,0.824,0.0,30,0.4574
130,CBS,Tue Jun 05 19:00:02 +0000 2018,These CBS stars can really belt it out! Find out which celebs from your favorite shows are pitch-perfect:… https://t.co/X4zMACFazB,0.155,0.845,0.0,31,0.5093
131,CBS,Tue Jun 05 15:04:41 +0000 2018,"More stars are set to appear at the #TonyAwards, including @billyjoel, @amyschumer, and @katharinemcphee. See who e… https://t.co/lPUocBcn9t",0.0,1.0,0.0,32,0.0
132,CBS,Mon Jun 04 17:00:00 +0000 2018,"The #TonyAwards are just days away, and @joshgroban and @SaraBareilles will bring all they've got to Broadway's Big… https://t.co/eKkWn6ClSq",0.0,1.0,0.0,33,0.0
133,CBS,Fri Jun 01 17:39:17 +0000 2018,"Call us old-fashioned, but we donut want you missing out on #NationalDonutDay! Here are a few treats from us to you… https://t.co/HpzN8bQ3SO",0.062,0.807,0.131,34,-0.3903
134,CBS,Fri Jun 01 17:00:03 +0000 2018,Remember @Lin_Manuel’s beautiful sonnet from the 70th Annual Tony Awards®? Relive some of the greatest moments in… https://t.co/IZjeQLd58C,0.336,0.664,0.0,35,0.8442
135,CBS,Thu May 31 23:50:00 +0000 2018,"Good friends @joshgroban and @SaraBareilles are hosting the #TonyAwards together? Well, this is bound to be fun! https://t.co/26Vgzp0s2e",0.455,0.545,0.0,36,0.8932
136,CBS,Wed May 30 15:07:34 +0000 2018,"The #TonyAwards just got even better because @UzoAduba, @MattBomer, and more stars will be presenting live! Find ou… https://t.co/hfFBtWo1T9",0.151,0.849,0.0,37,0.4926
137,CBS,Mon May 28 21:00:01 +0000 2018,"Mark your calendars. @SalvationCBS returns Monday, June 25 at 9/8c! ☄️ https://t.co/N9pYuhYLRF",0.0,1.0,0.0,38,0.0
138,CBS,Mon May 28 02:08:19 +0000 2018,RT @thegoodfight: All episodes of season 2 are now available. Stream #TheGoodFight on CBS All Access: https://t.co/k3tn8kR9KC https://t.co/…,0.0,1.0,0.0,39,0.0
139,CBS,Wed May 23 23:07:38 +0000 2018,Get the popcorn ready! 🍿  It's going to be an unforgettable @survivorcbs finale. Make sure to tune in TONIGHT at 8/… https://t.co/vp0JyqfXMQ,0.211,0.789,0.0,40,0.6239
140,CBS,Wed May 23 19:02:43 +0000 2018,"RT @StrangeAngel: Every brilliant mind has a dark side. #StrangeAngel launches June 14, only on CBS All Access. https://t.co/y0MZg1BzEB htt…",0.174,0.826,0.0,41,0.5859
141,CBS,Tue May 22 23:19:40 +0000 2018,Prepare yourself. The @NCIS_CBS season finale is unlike any other. Don't miss it TONIGHT at 8/7c. https://t.co/MOH6uiFc0C,0.083,0.917,0.0,42,0.1139
142,CBS,Tue May 22 20:02:22 +0000 2018,"Summer heats up with @CBSBigBrother, @SalvationCBS, and the brand-new competition series @TKOCBS. Find out when you… https://t.co/DxE7OnKs17",0.0,1.0,0.0,43,0.0
143,CBS,Mon May 21 23:00:01 +0000 2018,Who’s going to be watching the season finale of @ManWithAPlan tonight? RT if you'll be tuning in at 8:30/7:30c! https://t.co/ARLRtVuGuc,0.0,1.0,0.0,44,0.0
144,CBS,Sun May 20 20:00:00 +0000 2018,The season finale of @MadamSecretary will leave you speechless! Make sure to tune in tonight at 10/9c. https://t.co/hqxkLZsWpl,0.131,0.808,0.061,45,0.3382
145,CBS,Sun May 20 17:00:01 +0000 2018,The @NCISLA season finale is going to be a wild ride. Don't miss all of the action starting TONIGHT at 8/7c! https://t.co/PNtUuVf9VQ,0.08,0.92,0.0,46,0.1867
146,CBS,Sat May 19 08:00:01 +0000 2018,Retweet if you're ready for the #RoyalWedding! https://t.co/k57NM7OrXn,0.285,0.715,0.0,47,0.4199
147,CBS,Fri May 18 21:00:01 +0000 2018,It's going down (literally) on the Season Finale of @HawaiiFive0CBS when a submarine appears off the coast of Waiki… https://t.co/oD7Le5XUz6,0.0,1.0,0.0,48,0.0
148,CBS,Fri May 18 14:00:03 +0000 2018,"The #RoyalWedding is finally here, and you're invited! Join @CBSThisMorning’s @GayleKing and @etnow’s @KevinFrazier… https://t.co/Q5xiRkXLUz",0.151,0.849,0.0,49,0.3595
149,CBS,Thu May 17 23:44:27 +0000 2018,When the @LifeInPiecesCBS season finale is back-to-back episodes. 👏 Get ready for double the laughs at 9/8c! https://t.co/SYW5UzXobv,0.285,0.715,0.0,50,0.7177
150,CBS,Thu May 17 21:19:59 +0000 2018,Rules were made to be broken.💥 Don't miss the heart-pounding season finale of @swatcbs TONIGHT at 10/9c! https://t.co/NXLbeIrvcp,0.093,0.907,0.0,51,0.1867
151,CBS,Thu May 17 19:12:51 +0000 2018,"Is it fall yet? Check out the first looks at our new fall shows and stars from the CBS Upfront!

https://t.co/l7GQVRzRFw",0.0,1.0,0.0,52,0.0
152,CBS,Thu May 17 13:00:00 +0000 2018,How many shows can you binge in a month? Find out with a 1 month free trial of CBS All Access! Use code STREAMITALL… https://t.co/yccQppCaxC,0.146,0.854,0.0,53,0.5562
153,CBS,Thu May 17 00:00:00 +0000 2018,"Save the dates! The CBS Fall lineup is here, and we're welcoming six new shows in addition to returning hits. Which… https://t.co/f9PSQfpHL7",0.242,0.758,0.0,54,0.75
154,CBS,Wed May 16 22:56:24 +0000 2018,What happens when the friendliest guy in the Midwest moves his family next door to a not-so-friendly new LA neighbo… https://t.co/KtEoNE3deL,0.159,0.841,0.0,55,0.5574
155,CBS,Wed May 16 22:56:24 +0000 2018,"When @MurphyBrownCBS returns to the news world, things sure won't be what they used to be! The revival of the groun… https://t.co/jJcgyqyDxL",0.11,0.89,0.0,56,0.3802
156,CBS,Wed May 16 22:56:23 +0000 2018,"When decorated former Navy SEAL Thomas Magnum returns home to Hawaii, he embarks on a new mission: solving cases in… https://t.co/6n2MWY3c2f",0.112,0.888,0.0,57,0.34
157,CBS,Wed May 16 22:56:23 +0000 2018,The ordinary turns extraordinary for this suburban couple when an exuberant young pop star unexpectedly moves in wi… https://t.co/9xaAUSm5nm,0.174,0.826,0.0,58,0.5859
158,CBS,Wed May 16 22:56:23 +0000 2018,An outspoken atheist's life takes a surprising turn when he accepts a social media friend request from God! Watch w… https://t.co/EbVbL0SNDk,0.4,0.6,0.0,59,0.8398
159,CBS,Wed May 16 22:56:23 +0000 2018,"When danger threatens the nation, these elite agents risk their lives to keep it safe. Join them on the case when n… https://t.co/LuSY0jXBf9",0.163,0.577,0.26,60,-0.4588
160,CBS,Wed May 16 22:56:22 +0000 2018,Meet the new shows coming to CBS this fall!,0.0,1.0,0.0,61,0.0
161,CBS,Wed May 16 21:46:07 +0000 2018,So much TV to love! ❤️ Be sure to follow the shows of the CBS 2018-2019 primetime lineup and stay up-to-date on the… https://t.co/lQwGtznj5i,0.236,0.764,0.0,62,0.7777
162,CBS,Wed May 16 18:05:27 +0000 2018,"Every mission leaves its mark. Join us in the final mission to avenge Echo Team's deaths, tonight at 9/8c during th… https://t.co/SlfprTVDgD",0.095,0.905,0.0,63,0.296
163,CBS,Wed May 16 13:52:57 +0000 2018,"Get ready for three new comedies, five new dramas and the return of the critically acclaimed @MurphyBrownCBS. Here'… https://t.co/alHwUTRFKh",0.234,0.766,0.0,64,0.6369
164,CBS,Wed May 16 13:24:14 +0000 2018,"RT @happytogether: When an international pop star moves into your house, life gets a little more interesting! @wayansjr, @AmberoniStevens a…",0.143,0.857,0.0,65,0.46
165,CBS,Wed May 16 13:23:26 +0000 2018,"RT @TheNeighborhood: You can’t pick your neighbors, but Calvin sure wishes he could! @CedEntertainer stars in the new comedy #TheNeighborho…",0.33,0.67,0.0,66,0.8122
166,CBS,Tue May 15 20:16:38 +0000 2018,Tonight's the night - Agent Dwayne Pride's fate will be revealed. Don't miss the special two-hour season finale of… https://t.co/52amkSiNcA,0.07,0.821,0.109,67,-0.2057
167,CBS,Mon May 14 20:59:11 +0000 2018,"Donuts down, hands up! Get ready for a dramatic turn on the finale of @SuperiorDonuts TONIGHT at 9/8c. 🍩https://t.co/f5VSqOlRYu",0.141,0.859,0.0,68,0.4199
168,CBS,Mon May 14 18:17:23 +0000 2018,"RT @MagnumPICBS: Thomas Magnum is back on the case! @jay_hernandez stars in #MagnumPI, coming to #CBS. https://t.co/R1aURqMawD",0.0,1.0,0.0,69,0.0
169,CBS,Mon May 14 18:16:12 +0000 2018,"RT @GodFriendedMe: You never know who's going to send you a friend request. #GodFriendedMe, the new drama series starring @hall_m_brandon a…",0.144,0.856,0.0,70,0.4939
170,CBS,Mon May 14 18:15:36 +0000 2018,RT @TheRedLineCBS: Three Chicago families’ lives converge in the wake of a mistaken shooting. From acclaimed producers @ava and @GBerlanti…,0.0,0.878,0.122,71,-0.3612
171,CBS,Mon May 14 18:15:08 +0000 2018,"RT @FamCBS: No family is perfect, especially this #FAM! @ninadobrev, @toneBell and @odessaadlon star in the new #CBS comedy #FAM. https://t…",0.243,0.674,0.082,72,0.6476
172,CBS,Mon May 14 18:14:46 +0000 2018,"RT @TheCodeCBS: Their code is honor, courage and commitment. They pursue military justice at home and abroad. #TheCode coming to #CBS. http…",0.408,0.592,0.0,73,0.9081
173,CBS,Mon May 14 18:14:22 +0000 2018,RT @FBICBS: Meet the FBI agents who are investigating the most dangerous cases threatening our nation. From Emmy Winner Dick Wolf and the t…,0.111,0.586,0.303,74,-0.762
174,CBS,Mon May 14 18:13:58 +0000 2018,RT @MurphyBrownCBS: The ground-breaking comedy returns. #MurphyBrown coming to #CBS. https://t.co/di8GXoVPjh,0.2,0.8,0.0,75,0.3612
175,CBS,Mon May 14 14:42:00 +0000 2018,RT @StrangeAngel: Play with fire. 🔥 #StrangeAngel launches June 14 on #CBSAllAccess. https://t.co/xiFSkVz1vB https://t.co/Aw3kGeHyj4,0.152,0.696,0.152,76,0.0
176,CBS,Sun May 13 13:16:14 +0000 2018,"Happy #MothersDay to the moms who comfort us, understand us, and keep us centered. We ❤️ you. https://t.co/4YDmZrTGIC",0.279,0.721,0.0,77,0.7351
177,CBS,Fri May 11 23:00:40 +0000 2018,The more the merrier! CBS has ordered five more shows that just might become your new favorites next season:… https://t.co/2g5OSj2xPu,0.252,0.748,0.0,78,0.7245
178,CBS,Fri May 11 20:55:08 +0000 2018,Thinking about the @BlueBloods_CBS season finale like… Don’t miss the surprising reveal TONIGHT at 10/9c. https://t.co/8ExkPFpnFj,0.119,0.791,0.09,79,0.128
179,CBS,Thu May 10 23:11:17 +0000 2018,"Double the @MomCBS, double the fun! Anyone else feel like they hit the jackpot with the back-to-back Season Finale… https://t.co/ebq8WJLKGf",0.253,0.747,0.0,80,0.7263
180,CBS,Thu May 10 19:24:10 +0000 2018,"2 suitors, 1 Meemaw and 1 Sheldon. You won’t want to miss the season finale of @YoungSheldon tonight at 8:30/7:30c. https://t.co/Hht2yRE7ly",0.069,0.847,0.085,81,-0.0772
181,CBS,Thu May 10 18:03:26 +0000 2018,Broadway's Biggest Night is around the corner! Who are you hoping to see? #TonyAwards2018 ✨ https://t.co/KLT8QCxWcK,0.181,0.819,0.0,82,0.4753
182,CBS,Thu May 10 15:30:40 +0000 2018,"The big day is finally here, and you’re invited. 👰 Make sure to tune in to the @bigbangtheory’s star-studded #ShAmy… https://t.co/la9E6tvQ5b",0.108,0.892,0.0,83,0.3182
183,CBS,Wed May 09 21:35:00 +0000 2018,"Before the #ShAmy wedding tomorrow, the @bigbangtheory stars &amp; special guests play a game of ""yay or nay"" with thes… https://t.co/ZpCM16qOyT",0.333,0.667,0.0,84,0.8176
184,CBS,Wed May 09 19:36:24 +0000 2018,Get ready for more laughs! Learn more about the two new comedies coming to CBS: https://t.co/cpT3fd2RH5 https://t.co/NGrcp803zW,0.391,0.609,0.0,85,0.8395
185,CBS,Tue May 08 22:26:55 +0000 2018,"Goodbyes are never easy.  After 15 seasons, don’t miss Abby’s final episode of @NCIS_CBS tonight at 8/7c.  https://t.co/GTGj2YRJA1",0.0,0.8,0.2,86,-0.4599
186,CBS,Tue May 08 19:55:32 +0000 2018,Will you be watching the @BullCBS Season 2 Finale tonight at 9/8c? RT if your answer is yes! https://t.co/OxnyEDVsKj,0.15,0.85,0.0,87,0.4574
187,CBS,Tue May 08 17:18:20 +0000 2018,RT @thegoodfight: Listening to #QueenBaranski read fan tweets is like poetry. 😍 Warning: this video will give you ALL the feels. ☺️❤️ #TheG…,0.183,0.725,0.092,88,0.34
188,CBS,Mon May 07 17:50:20 +0000 2018,"RT @KevinCanWaitCBS: Season 2 of #KevinCanWait comes to a close tonight, and @KevinJames and @LeahRemini have A LOT to say about it. https:…",0.0,1.0,0.0,89,0.0
189,CBS,Fri May 04 21:00:00 +0000 2018,Spend your Friday night with this dynamic duo! Tune in to the season finale of @MacGyverCBS at 8/7c on CBS and CBS… https://t.co/AfWUVo4GSu,0.13,0.87,0.0,90,0.5093
190,CBS,Fri May 04 18:42:12 +0000 2018,RT @undercover_cbs: Get ready for the series premiere of #CelebrityBoss in just seven days! How would you react if your favorite celebrity…,0.225,0.775,0.0,91,0.6996
191,CBS,Fri May 04 14:48:42 +0000 2018,The force is strong on the set of @bigbangtheory! #MayThe4thBeWithYou https://t.co/uYyXKtuVCM,0.264,0.736,0.0,92,0.5562
192,CBS,Wed May 02 19:04:01 +0000 2018,RT @thegoodfight: The fight's not over yet. #TheGoodFight is renewed for Season 3. https://t.co/gUrDeA5KQP,0.0,1.0,0.0,93,0.0
193,CBS,Tue May 01 23:10:50 +0000 2018,RT @TKOCBS: Both @hwventure and @janemun have been named Executive Producers and showrunners of #TKO: TOTAL KNOCK OUT! Learn more about the…,0.0,1.0,0.0,94,0.0
194,CBS,Tue May 01 17:58:51 +0000 2018,"RT @StrangeAngel: Sex. Magick. Rocket Science. #StrangeAngel launches June 14, only on CBS All Access. https://t.co/I3sqWMASxl https://t.co…",0.0,1.0,0.0,95,0.0
195,CBS,Tue May 01 15:16:28 +0000 2018,"Broadway's Biggest Night will honor the best in theatre on Sunday, June 10! Here are the nominees for the… https://t.co/tCiNaLGIvq",0.299,0.701,0.0,96,0.8268
196,CBS,Mon Apr 30 22:54:18 +0000 2018,We congratulate all of our CBS #DaytimeEmmy Award winners! Check out the stars who joined @TheTalkCBS hosts to cele… https://t.co/JfUFINmYGH,0.373,0.627,0.0,97,0.8777
197,CBS,Mon Apr 30 13:28:01 +0000 2018,RT @KevinJames: Getting the band back together @AdamSandler @chrisrock @MikeDelguidice1 @KevinCanWaitCBS #KevinCanWait https://t.co/Mo5EWck…,0.0,1.0,0.0,98,0.0
198,CBS,Mon Apr 30 02:22:08 +0000 2018,See all of the stunning fashion looks from the @CBSDaytime stars on the #DaytimeEmmys red carpet:… https://t.co/iJN1ssGPvZ,0.14,0.86,0.0,99,0.3818
199,CBS,Sun Apr 29 15:30:00 +0000 2018,The 45th annual #DaytimeEmmys are here! Congratulations to all of the wonderful @CBSDaytime stars and shows nominat… https://t.co/xZhDSYnxL6,0.33,0.67,0.0,100,0.8356
200,CNN,Sun Jun 10 02:30:06 +0000 2018,"President Trump says his relationships with other Western leaders are perfect, but the truth is the transatlantic a… https://t.co/SRmvcifksG",0.238,0.762,0.0,1,0.6486
201,CNN,Sun Jun 10 02:00:55 +0000 2018,President Trump on the upcoming North Korea meeting: “I really feel confident. I feel that Kim Jong Un wants to do… https://t.co/LYZrSETumR,0.148,0.852,0.0,2,0.539
202,CNN,Sun Jun 10 01:39:24 +0000 2018,"RT @cnnbrk: After Trump reversed his position on a G7 statement, Sen. McCain said to US allies: ""Americans stand with you, even if our Pres…",0.0,1.0,0.0,3,0.0
203,CNN,Sun Jun 10 01:30:15 +0000 2018,News of Anthony Bourdain’s death shook people around the world. We asked for your stories of how this gifted storyt… https://t.co/FBT6PiNiuT,0.0,0.782,0.218,4,-0.6486
204,CNN,Sun Jun 10 01:00:00 +0000 2018,"One step on the island of Bermuda, and it's impossible not to be moved by its beauty, history, simplicity and charm… https://t.co/EFfFTW85e1",0.153,0.847,0.0,5,0.5859
205,CNN,Sun Jun 10 00:30:08 +0000 2018,"As the millions of US children diagnosed with ADHD move into adulthood, more and more are wondering whether to cont… https://t.co/KyyWswuJUN",0.0,1.0,0.0,6,0.0
206,CNN,Sun Jun 10 00:03:12 +0000 2018,"President Trump calls Canadian Prime Minister Justin Trudeau ""very dishonest and weak,"" accusing him of making ""fal… https://t.co/fj0JucTrXy",0.0,0.738,0.262,7,-0.6901
207,CNN,Sun Jun 10 00:00:04 +0000 2018,"Does a pharmacy have an obligation to help a patient be sure that insurance will cover a prescription?

That's the… https://t.co/luJqdfSzRj",0.238,0.762,0.0,8,0.6124
208,CNN,Sat Jun 09 23:30:13 +0000 2018,Construction workers in the UK have found wads of cash dating back to World War II at a shop that once belonged to… https://t.co/wYZnzHjRli,0.0,0.849,0.151,9,-0.5994
209,CNN,Sat Jun 09 23:00:05 +0000 2018,"Charles Krauthammer, the famed conservative columnist, informed readers that he is confronting an aggressive form o… https://t.co/xEzj6dMTcl",0.0,0.824,0.176,10,-0.296
210,CNN,Sat Jun 09 22:58:33 +0000 2018,BREAKING: Justify wins the 150th running of the Belmont Stakes to win horse racing’s 13th Triple Crown https://t.co/TUE8Wwe8FS,0.319,0.681,0.0,11,0.8176
211,CNN,Sat Jun 09 22:30:05 +0000 2018,The race to save the Great Barrier Reef? A coral fertility treatment designed to help damaged parts of the reef is… https://t.co/3nTj0nA5h9,0.329,0.526,0.145,12,0.765
212,CNN,Sat Jun 09 22:15:00 +0000 2018,"Tyler Soloman wiped tears of joy off his face after his father, who'd been deployed overseas, surprised Tyler by sh… https://t.co/8rub7aG2Ej",0.223,0.703,0.074,13,0.5859
213,CNN,Sat Jun 09 22:00:13 +0000 2018,News of Anthony Bourdain’s death shook people around the world. We asked for your stories of how this gifted storyt… https://t.co/YYJPIxu1zN,0.0,0.782,0.218,14,-0.6486
214,CNN,Sat Jun 09 21:53:00 +0000 2018,"First responders in Russellville, Arkansas, went above and beyond the call of duty to surprise a teen with autism a… https://t.co/h96qLLu7qu",0.1,0.9,0.0,15,0.2732
215,CNN,Sat Jun 09 21:45:05 +0000 2018,"Danny Kirwan, a guitarist who appeared on five of Fleetwood Mac's albums, died in London on Friday, according to th… https://t.co/KUwHtJ6ins",0.0,0.841,0.159,16,-0.5574
216,CNN,Sat Jun 09 21:37:48 +0000 2018,JUST IN: Canadian Prime Minister Justin Trudeau says he will impose retaliatory measures to answer President Trump'… https://t.co/AiVDwmzMvV,0.0,0.885,0.115,17,-0.296
217,CNN,Sat Jun 09 21:10:05 +0000 2018,"Her rare skin condition keeps her indoors, but she braved the sun to walk at graduation https://t.co/ZkdCAXZwUE https://t.co/k6YeRZ6lI0",0.185,0.815,0.0,18,0.5927
218,CNN,Sat Jun 09 21:00:06 +0000 2018,An internal Census Bureau memo sent to Commerce Secretary Wilbur Ross warns that adding a citizenship question to t… https://t.co/0AZC4nYfN2,0.0,0.928,0.072,19,-0.1027
219,CNN,Sat Jun 09 20:50:07 +0000 2018,Secretary of State Mike Pompeo reiterated US calls for North Korea to completely rid itself of all remnants of its… https://t.co/3RxJpEMn3K,0.0,1.0,0.0,20,0.0
220,CNN,Sun Jun 10 02:30:06 +0000 2018,"President Trump says his relationships with other Western leaders are perfect, but the truth is the transatlantic a… https://t.co/SRmvcifksG",0.238,0.762,0.0,21,0.6486
221,CNN,Sun Jun 10 02:00:55 +0000 2018,President Trump on the upcoming North Korea meeting: “I really feel confident. I feel that Kim Jong Un wants to do… https://t.co/LYZrSETumR,0.148,0.852,0.0,22,0.539
222,CNN,Sun Jun 10 01:39:24 +0000 2018,"RT @cnnbrk: After Trump reversed his position on a G7 statement, Sen. McCain said to US allies: ""Americans stand with you, even if our Pres…",0.0,1.0,0.0,23,0.0
223,CNN,Sun Jun 10 01:30:15 +0000 2018,News of Anthony Bourdain’s death shook people around the world. We asked for your stories of how this gifted storyt… https://t.co/FBT6PiNiuT,0.0,0.782,0.218,24,-0.6486
224,CNN,Sun Jun 10 01:00:00 +0000 2018,"One step on the island of Bermuda, and it's impossible not to be moved by its beauty, history, simplicity and charm… https://t.co/EFfFTW85e1",0.153,0.847,0.0,25,0.5859
225,CNN,Sun Jun 10 00:30:08 +0000 2018,"As the millions of US children diagnosed with ADHD move into adulthood, more and more are wondering whether to cont… https://t.co/KyyWswuJUN",0.0,1.0,0.0,26,0.0
226,CNN,Sun Jun 10 00:03:12 +0000 2018,"President Trump calls Canadian Prime Minister Justin Trudeau ""very dishonest and weak,"" accusing him of making ""fal… https://t.co/fj0JucTrXy",0.0,0.738,0.262,27,-0.6901
227,CNN,Sun Jun 10 00:00:04 +0000 2018,"Does a pharmacy have an obligation to help a patient be sure that insurance will cover a prescription?

That's the… https://t.co/luJqdfSzRj",0.238,0.762,0.0,28,0.6124
228,CNN,Sat Jun 09 23:30:13 +0000 2018,Construction workers in the UK have found wads of cash dating back to World War II at a shop that once belonged to… https://t.co/wYZnzHjRli,0.0,0.849,0.151,29,-0.5994
229,CNN,Sat Jun 09 23:00:05 +0000 2018,"Charles Krauthammer, the famed conservative columnist, informed readers that he is confronting an aggressive form o… https://t.co/xEzj6dMTcl",0.0,0.824,0.176,30,-0.296
230,CNN,Sat Jun 09 22:58:33 +0000 2018,BREAKING: Justify wins the 150th running of the Belmont Stakes to win horse racing’s 13th Triple Crown https://t.co/TUE8Wwe8FS,0.319,0.681,0.0,31,0.8176
231,CNN,Sat Jun 09 22:30:05 +0000 2018,The race to save the Great Barrier Reef? A coral fertility treatment designed to help damaged parts of the reef is… https://t.co/3nTj0nA5h9,0.329,0.526,0.145,32,0.765
232,CNN,Sat Jun 09 22:15:00 +0000 2018,"Tyler Soloman wiped tears of joy off his face after his father, who'd been deployed overseas, surprised Tyler by sh… https://t.co/8rub7aG2Ej",0.223,0.703,0.074,33,0.5859
233,CNN,Sat Jun 09 22:00:13 +0000 2018,News of Anthony Bourdain’s death shook people around the world. We asked for your stories of how this gifted storyt… https://t.co/YYJPIxu1zN,0.0,0.782,0.218,34,-0.6486
234,CNN,Sat Jun 09 21:53:00 +0000 2018,"First responders in Russellville, Arkansas, went above and beyond the call of duty to surprise a teen with autism a… https://t.co/h96qLLu7qu",0.1,0.9,0.0,35,0.2732
235,CNN,Sat Jun 09 21:45:05 +0000 2018,"Danny Kirwan, a guitarist who appeared on five of Fleetwood Mac's albums, died in London on Friday, according to th… https://t.co/KUwHtJ6ins",0.0,0.841,0.159,36,-0.5574
236,CNN,Sat Jun 09 21:37:48 +0000 2018,JUST IN: Canadian Prime Minister Justin Trudeau says he will impose retaliatory measures to answer President Trump'… https://t.co/AiVDwmzMvV,0.0,0.885,0.115,37,-0.296
237,CNN,Sat Jun 09 21:10:05 +0000 2018,"Her rare skin condition keeps her indoors, but she braved the sun to walk at graduation https://t.co/ZkdCAXZwUE https://t.co/k6YeRZ6lI0",0.185,0.815,0.0,38,0.5927
238,CNN,Sat Jun 09 21:00:06 +0000 2018,An internal Census Bureau memo sent to Commerce Secretary Wilbur Ross warns that adding a citizenship question to t… https://t.co/0AZC4nYfN2,0.0,0.928,0.072,39,-0.1027
239,CNN,Sat Jun 09 20:50:07 +0000 2018,Secretary of State Mike Pompeo reiterated US calls for North Korea to completely rid itself of all remnants of its… https://t.co/3RxJpEMn3K,0.0,1.0,0.0,40,0.0
240,CNN,Sat Jun 09 20:40:09 +0000 2018,Syracuse University has suspended 15 members of a professional fraternity after they appeared in videos that the sc… https://t.co/X6Bs6DkczE,0.0,0.846,0.154,41,-0.4767
241,CNN,Sat Jun 09 20:30:08 +0000 2018,Porsche's first electric car will be called the Taycan https://t.co/Wxy5sh45nm https://t.co/3m7qXCcg2J,0.0,1.0,0.0,42,0.0
242,CNN,Sat Jun 09 20:20:24 +0000 2018,"There was nobody like Anthony Bourdain, and there was no show like #PartsUnknown. CNN pays tribute with a special n… https://t.co/9TgJMgP7Kc",0.297,0.618,0.085,43,0.6705
243,CNN,Sat Jun 09 20:10:07 +0000 2018,"President Trump says his relationships with other Western leaders are perfect, but the truth is the transatlantic a… https://t.co/o0UsVXeClf",0.238,0.762,0.0,44,0.6486
244,CNN,Sat Jun 09 20:00:09 +0000 2018,"Prince Harry and Meghan, Duchess of Sussex, joined celebrations of Queen Elizabeth II's official birthday with the… https://t.co/c6kvYJ2vwn",0.0,1.0,0.0,45,0.0
245,CNN,Sat Jun 09 19:50:34 +0000 2018,President Trump on the upcoming North Korea meeting: “I really feel confident. I feel that Kim Jong Un wants to do… https://t.co/9jM2GjrhxU,0.148,0.852,0.0,46,0.539
246,CNN,Sat Jun 09 19:40:00 +0000 2018,"One step on the island of Bermuda, and it's impossible not to be moved by its beauty, history, simplicity and charm… https://t.co/EOxmxM76Kk",0.153,0.847,0.0,47,0.5859
